รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
3309,คณะนิติศาสตร์ สาขาวิชานิติศาสตร์,มหาวิทยาลัยพายัพ,20,200,11,"19,226.5000","5,628.0000","14,028.9545","3,906.3402"
3310,คณะบริหารธุรกิจ สาขาวิชาการจัดการ (วิชาเอก การจัดการ),มหาวิทยาลัยพายัพ,18,200,9,"14,395.0000","8,321.7000","10,768.8333","1,909.3047"
3311,คณะบริหารธุรกิจ สาขาวิชาการจัดการ (วิชาเอก การบริหารทรัพยากรมนุษย์),มหาวิทยาลัยพายัพ,4,200,1,"12,891.9000","12,891.9000","12,891.9000",0.0000
3313,คณะบริหารธุรกิจ สาขาวิชาการตลาด,มหาวิทยาลัยพายัพ,14,180,4,"11,956.8000","10,070.1000","11,067.4250",984.7139
3314,คณะบัญชี การเงินและการธนาคาร สาขาวิชาการบัญชี,มหาวิทยาลัยพายัพ,20,200,8,"14,672.8000","8,484.0000","12,322.3125","2,271.6669"
3315,คณะบัญชี การเงินและการธนาคาร สาขาวิชาการเงินและการธนาคาร,มหาวิทยาลัยพายัพ,7,200,2,"13,153.6000","12,517.6000","12,835.6000",449.7199
3318,วิทยาลัยนานาชาติ สาขาวิชาการสื่อสารภาษาอังกฤษ (หลักสูตรนานาชาติ),มหาวิทยาลัยพายัพ,1,75,1,"14,575.0000","14,575.0000","14,575.0000",0.0000
3322,คณะบริหารธุรกิจ สาขาวิชาการตลาด,มหาวิทยาลัยฟาร์อีสเทอร์น,4,80,1,"15,339.3000","15,339.3000","15,339.3000",0.0000
3324,คณะบริหารธุรกิจ สาขาวิชาการจัดการการท่องเที่ยว,มหาวิทยาลัยฟาร์อีสเทอร์น,4,120,3,"15,820.0000","8,997.5000","11,886.1667","3,529.2926"
3325,คณะบริหารธุรกิจ สาขาวิชาการจัดการอุตสาหกรรมและโลจิสติกส์,มหาวิทยาลัยฟาร์อีสเทอร์น,1,80,1,"13,326.6000","13,326.6000","13,326.6000",0.0000
3327,คณะบริหารธุรกิจ สาขาวิชาการจัดการ,มหาวิทยาลัยฟาร์อีสเทอร์น,3,80,2,"9,559.8000","8,522.7000","9,041.2500",733.3404
3328,คณะศิลปศาสตร์ สาขาวิชาภาษาอังกฤษธุรกิจ,มหาวิทยาลัยฟาร์อีสเทอร์น,3,80,1,"16,461.5000","16,461.5000","16,461.5000",0.0000
3329,คณะศิลปศาสตร์ สาขาวิชาภาษาจีนธุรกิจ,มหาวิทยาลัยฟาร์อีสเทอร์น,2,40,1,"14,572.0000","14,572.0000","14,572.0000",0.0000
3330,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเทคโนโลยีสารสนเทศ,มหาวิทยาลัยฟาร์อีสเทอร์น,1,80,1,"12,957.6000","12,957.6000","12,957.6000",0.0000
3331,คณะนิเทศศาสตร์ สาขาวิชาการสื่อสารการตลาด,มหาวิทยาลัยฟาร์อีสเทอร์น,2,80,2,"13,526.5000","11,291.0000","12,408.7500","1,580.7372"
3333,คณะศึกษาศาสตร์ สาขาวิชาการประถมศึกษา,มหาวิทยาลัยฟาร์อีสเทอร์น,6,90,3,"13,613.9000","11,920.6000","12,640.4667",874.6647
3340,คณะวิทยาศาสตร์ สาขาวิชาวิทยาการคอมพิวเตอร์,มหาวิทยาลัยภาคกลาง,1,200,1,"12,463.7000","12,463.7000","12,463.7000",0.0000
3341,คณะพยาบาลศาสตร์,มหาวิทยาลัยรังสิต,126,50,50,"16,157.0000","12,226.2000","13,605.2188",879.1261
3342,คณะเทคนิคการแพทย์,มหาวิทยาลัยรังสิต,94,40,40,"17,720.0000","13,154.8000","15,474.1950","1,256.5022"
3343,คณะรังสีเทคนิค,มหาวิทยาลัยรังสิต,59,20,20,"17,466.0000","14,046.1000","15,233.7200","1,177.6404"
3344,คณะกายภาพบำบัด,มหาวิทยาลัยรังสิต,130,120,61,"15,821.0000","9,262.2000","13,193.3334","1,486.4899"
3345,วิทยาลัยการแพทย์แผนตะวันออก สาขาวิชาการแพทย์แผนตะวันออก,มหาวิทยาลัยรังสิต,6,50,1,"14,033.0000","14,033.0000","14,033.0000",0.0000
3346,วิทยาลัยการแพทย์แผนตะวันออก สาขาวิชาการแพทย์แผนไทย,มหาวิทยาลัยรังสิต,9,50,5,"15,938.0000","10,489.8200","13,051.4440","2,052.7991"
3347,วิทยาลัยการแพทย์แผนตะวันออก สาขาวิชาการแพทย์แผนจีน,มหาวิทยาลัยรังสิต,10,30,2,"14,029.0000","10,965.0000","12,497.0000","2,166.5752"
3348,คณะวิทยาศาสตร์ สาขาวิชาวิทยาศาสตร์ชีวการแพทย์,มหาวิทยาลัยรังสิต,8,30,2,"13,351.2000","9,866.7000","11,608.9500","2,463.9136"
3350,คณะทัศนมาตรศาสตร์ สาขาวิชาทัศนมาตรศาสตร์,มหาวิทยาลัยรังสิต,19,50,7,"14,234.5000","10,006.6000","12,543.9000","1,370.5604"
3352,คณะเทคโนโลยีอาหาร สาขาวิชาธุรกิจอุตสาหกรรมอาหาร,มหาวิทยาลัยรังสิต,6,50,2,"14,836.0000","12,611.5000","13,723.7500","1,572.9590"
3353,คณะนวัตกรรมเกษตร สาขาวิชานวัตกรรมเกษตร,มหาวิทยาลัยรังสิต,1,50,1,"11,210.6000","11,210.6000","11,210.6000",0.0000
3355,วิทยาลัยเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชาเทคโนโลยีสารสนเทศ,มหาวิทยาลัยรังสิต,2,50,1,"7,765.0000","7,765.0000","7,765.0000",0.0000
3356,วิทยาลัยเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชาคอมพิวเตอร์เกมมัลติมีเดีย,มหาวิทยาลัยรังสิต,3,50,2,"11,779.0000","10,677.6000","11,228.3000",778.8074
3361,คณะวิศวกรรมชีวการแพทย์ สาขาวิชาวิศวกรรมชีวการแพทย์,มหาวิทยาลัยรังสิต,5,50,3,"14,559.0000","12,291.8500","13,258.8500","1,169.7153"
3363,วิทยาลัยวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมเครื่องกล,มหาวิทยาลัยรังสิต,3,50,1,"11,853.0000","11,853.0000","11,853.0000",0.0000
3364,วิทยาลัยวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมยานยนต์,มหาวิทยาลัยรังสิต,3,50,1,"11,346.3500","11,346.3500","11,346.3500",0.0000
