รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
0132,คณะวิศวกรรมศาสตร์ (สาขาวิชาวิศวกรรมเคมี วิศวกรรมเครื่องกลฯ) วิทยาเขตบางเขน (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,351,118,118,"18,718.5000","16,575.9000","17,387.0275",522.4169
0133,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมเคมี (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,60,13,13,"19,492.7500","17,890.0000","18,357.6538",427.3167
0134,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมเครื่องกล (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,115,14,14,"18,479.0000","16,539.4500","17,172.3679",570.7255
0135,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้า (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,75,21,21,"18,678.1500","17,243.7500","17,765.5262",404.8651
0136,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้าเครื่องกลการผลิต (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,113,30,30,"17,636.7000","16,169.1500","16,672.7183",423.6803
0137,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมวัสดุ (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,72,40,40,"16,411.0000","10,063.4500","14,989.8650","1,329.0586"
0138,คณะวิศวกรรมศาสตร์ สาขาวิศวกรรมสำรวจและสารสนเทศภูมิศาสตร์ (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,128,41,41,"17,996.5500","14,794.6000","15,619.1500",619.6967
0139,คณะวิศวกรรมศาสตร์ สาขาวิศวกรรมการบินและอวกาศและสาขาบริหารธุรกิจ (หลักสูตรร่วมนานาชาติ 2 ปริญญา),มหาวิทยาลัยเกษตรศาสตร์,84,20,20,"20,217.5000","17,731.0500","18,380.3225",641.9546
0140,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมเครื่องกล (หลักสูตรนานาชาติ),มหาวิทยาลัยเกษตรศาสตร์,78,20,20,"18,070.6500","16,277.5000","17,057.8450",516.6828
0141,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมซอฟต์แวร์และความรู้ (หลักสูตรนานาชาติ),มหาวิทยาลัยเกษตรศาสตร์,55,10,10,"20,581.7500","17,978.2000","18,701.3700",836.7778
0142,คณะวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้าเครื่องกลการผลิต (หลักสูตรนานาชาติ),มหาวิทยาลัยเกษตรศาสตร์,92,15,15,"18,327.5000","16,217.3000","17,048.9767",624.2695
0143,สถาบันสมทบวิทยาลัยการชลประทาน สาขาวิชาวิศวกรรมโยธา-ชลประทาน,มหาวิทยาลัยเกษตรศาสตร์,324,100,100,"17,589.8500","14,353.7500","15,160.8060",648.7565
0144,คณะศึกษาศาสตร์ สาขาวิชาการสอนคณิตศาสตร์ (หลักสูตร 5 ปี),มหาวิทยาลัยเกษตรศาสตร์,334,30,30,"21,256.7000","20,118.7500","20,576.3650",265.0640
0145,คณะศึกษาศาสตร์ สาขาวิชาการสอนวิทยาศาสตร์ (หลักสูตร 5 ปี),มหาวิทยาลัยเกษตรศาสตร์,347,40,40,"21,264.1000","19,654.7500","20,103.9525",420.7824
0146,คณะศึกษาศาสตร์ สาขาวิชาคหกรรมศาสตรศึกษา (หลักสูตร 5 ปี),มหาวิทยาลัยเกษตรศาสตร์,197,25,25,"20,193.0500","18,150.5500","18,654.1340",512.3169
0147,คณะศึกษาศาสตร์ สาขาวิชาธุรกิจและคอมพิวเตอร์ศึกษา (หลักสูตร 5 ปี),มหาวิทยาลัยเกษตรศาสตร์,156,25,25,"20,356.8500","18,631.9000","19,291.5480",518.9818
0148,คณะศึกษาศาสตร์ สาขาวิชาสุขศึกษา (หลักสูตร 5 ปี),มหาวิทยาลัยเกษตรศาสตร์,154,35,35,"18,843.4000","16,677.8000","17,649.2386",557.6481
0149,คณะศึกษาศาสตร์ สาขาวิชาพลศึกษา (หลักสูตร 5 ปี),มหาวิทยาลัยเกษตรศาสตร์,232,25,25,"20,452.5000","17,148.7500","18,163.4260",926.9375
0150,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,919,115,115,"20,136.2500","18,464.1000","18,760.2204",224.5906
0151,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์เกษตร,มหาวิทยาลัยเกษตรศาสตร์,468,120,120,"18,171.6500","16,239.1500","16,920.7763",527.2279
0152,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์สหกรณ์,มหาวิทยาลัยเกษตรศาสตร์,535,120,120,"18,193.2500","16,012.8500","16,552.1138",462.3409
0153,คณะเศรษฐศาสตร์ สาขาวิชาธุรกิจการเกษตร,มหาวิทยาลัยเกษตรศาสตร์,"1,490",35,35,"18,934.3500","16,738.3000","17,331.9743",604.4939
0154,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์ ภาคพิเศษ,มหาวิทยาลัยเกษตรศาสตร์,925,230,230,"18,410.5000","16,551.4000","17,199.6820",479.6893
0155,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์เกษตร ภาคพิเศษ,มหาวิทยาลัยเกษตรศาสตร์,297,70,70,"16,390.1000","15,059.2000","15,620.4950",344.6396
0156,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์สหกรณ์ ภาคพิเศษ,มหาวิทยาลัยเกษตรศาสตร์,579,120,120,"16,532.5000","14,538.3000","15,272.1754",476.9905
0157,คณะเศรษฐศาสตร์ สาขาวิชาธุรกิจการเกษตร ภาคพิเศษ,มหาวิทยาลัยเกษตรศาสตร์,"1,603",50,50,"16,762.6500","15,875.5500","16,144.6150",234.8047
0158,คณะสถาปัตยกรรมศาสตร์ สาขาวิชาสถาปัตยกรรมศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,262,30,30,"20,249.6500","18,237.8000","18,751.9450",421.8599
0159,คณะสถาปัตยกรรมศาสตร์ สาขาวิชาภูมิสถาปัตยกรรมศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,104,17,17,"19,366.3000","17,980.3000","18,526.3618",370.4115
0160,คณะสัตวแพทยศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,630,115,116,"22,922.5000","19,547.5000","20,112.6806",599.9377
0161,คณะเทคนิคการสัตวแพทย์ สาขาวิชาเทคนิคการสัตวแพทย์,มหาวิทยาลัยเกษตรศาสตร์,212,80,80,"19,093.2500","16,544.5500","17,408.7269",591.8062
0162,คณะสังคมศาสตร์ สาขาวิชาจิตวิทยา (สาขาจิตวิทยาอุตสาหกรรมและองค์การ),มหาวิทยาลัยเกษตรศาสตร์,301,30,30,"17,240.9500","15,136.9500","15,707.3300",593.3879
0163,คณะสังคมศาสตร์ สาขาวิชาจิตวิทยา (สาขาจิตวิทยาคลินิก),มหาวิทยาลัยเกษตรศาสตร์,312,30,30,"17,416.9500","16,010.0000","16,456.0017",413.7894
0164,คณะสังคมศาสตร์ สาขาวิชาจิตวิทยา (สาขาจิตวิทยาพัฒนาการ),มหาวิทยาลัยเกษตรศาสตร์,171,30,30,"16,161.5500","14,585.0000","15,135.5983",426.7488
0165,คณะสังคมศาสตร์ สาขาวิชาจิตวิทยา (สาขาจิตวิทยาชุมชน),มหาวิทยาลัยเกษตรศาสตร์,286,30,30,"15,799.4500","14,396.8000","14,823.7400",328.6408
0166,คณะสังคมศาสตร์ สาขาวิชาภูมิศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,225,45,45,"15,218.7500","13,386.6500","14,077.6800",484.8204
